name,address,phone,website
[email protected],"1204 Larner Road, Carrollton, TX 75006",972) 242-1104,https://www.kclord.org
본가,"9861 Long Point Rd. #G, Houston, TX 77055",713) 461-5265,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=9861+Long+Point+Rd.+%23G%2C+Houston%2C+TX+77055&z=16&iwloc=A&z=auto
서울약국 (동우한의원),"2552 Royal Lane, Dallas, TX 75229",972) 263-0123 / 972) 247-5670,http://www.pharmacaredrug.com/Home
"(Mon-Fri) 9:00am ~ 6:00pm, (Sat) 9:30am ~ 3:00pm, (Lunch) 12:30pm ~ 1:30pm","2552 Royal Lane, Dallas, TX 75229",972) 263-0123 / 972) 247-5670,http://www.pharmacaredrug.com/Home
박장호 부동산,,469) 879-2173,
기독봉사회,"4120 Burnhill Drive, Plano, TX 75024",214) 675-5288,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=4120+Burnhill+Drive%2C+Plano%2C+TX+75024&z=16&iwloc=A&z=auto
예향침례교회,"1921 E. Spring Valley Road, Richardson, TX 75081",469) 688-1650,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1921+E.+Spring+Valley+Road%2C+Richardson%2C+TX+75081&z=16&iwloc=A&z=auto
뷰티 갤러리,"5919 Baseline Road, Little Rock, AR 72209",501) 562-0700,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=5919+Baseline+Road%2C+Little+Rock%2C+AR+72209&z=16&iwloc=A&z=auto
권선정 회계사,"9600 Long Point Rd. #224, Houston, TX 75055",713) 465-3858,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=9600+Long+Point+Rd.+%23224%2C+Houston%2C+TX+75055&z=16&iwloc=A&z=auto
올 케어 인더스트리스,"9050 Emnora Ln. #G, Houston, TX 77080",713) 866-4802,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=9050+Emnora+Ln.+%23G%2C+Houston%2C+TX+77080&z=16&iwloc=A&z=auto
홀리데이 인 (Mansfield Holiday Inn),https://www.ihg.com/holidayinnexpress/hotels/us/en/mansfield/mfdtx/hoteldetail?qRef=sr&qDest=Mansfield%2C+TX%2C+United+States%2C+76063&qRpn=1&qChld=0&qSrt=sBR&qSHp=1&qSmP=3&qGRM=0&qLng=-97.141693&qRdU=1&qRms=1&srb_u=1&qAdlt=1&qPSt=0&qRtP=6CBARC&qLat=32.563183&qRmP=3&qRRSrt=rt&qRad=30&qRpp=20&qBrs=ic.ki.cp.in.vn.hi.ex.rs.cv.sb.cw.ul.sp.nd.ct&qWch=0,817) 453-8722 / 97.141693 / 32.563183,https://www.ihg.com/holidayinnexpress/hotels/us/en/mansfield/mfdtx/hoteldetail?qRef=sr&qDest=Mansfield%2C+TX%2C+United+States%2C+76063&qRpn=1&qChld=0&qSrt=sBR&qSHp=1&qSmP=3&qGRM=0&qLng=-97.141693&qRdU=1&qRms=1&srb_u=1&qAdlt=1&qPSt=0&qRtP=6CBARC&qLat=32.563183&qRmP=3&qRRSrt=rt&qRad=30&qRpp=20&qBrs=ic.ki.cp.in.vn.hi.ex.rs.cv.sb.cw.ul.sp.nd.ct&qWch=0
[email protected],https://www.ihg.com/holidayinnexpress/hotels/us/en/mansfield/mfdtx/hoteldetail?qRef=sr&qDest=Mansfield%2C+TX%2C+United+States%2C+76063&qRpn=1&qChld=0&qSrt=sBR&qSHp=1&qSmP=3&qGRM=0&qLng=-97.141693&qRdU=1&qRms=1&srb_u=1&qAdlt=1&qPSt=0&qRtP=6CBARC&qLat=32.563183&qRmP=3&qRRSrt=rt&qRad=30&qRpp=20&qBrs=ic.ki.cp.in.vn.hi.ex.rs.cv.sb.cw.ul.sp.nd.ct&qWch=0,817) 453-8722 / 97.141693 / 32.563183,https://www.ihg.com/holidayinnexpress/hotels/us/en/mansfield/mfdtx/hoteldetail?qRef=sr&qDest=Mansfield%2C+TX%2C+United+States%2C+76063&qRpn=1&qChld=0&qSrt=sBR&qSHp=1&qSmP=3&qGRM=0&qLng=-97.141693&qRdU=1&qRms=1&srb_u=1&qAdlt=1&qPSt=0&qRtP=6CBARC&qLat=32.563183&qRmP=3&qRRSrt=rt&qRad=30&qRpp=20&qBrs=ic.ki.cp.in.vn.hi.ex.rs.cv.sb.cw.ul.sp.nd.ct&qWch=0
업소록,"7210 Caracara Drive, Houston, TX 77040",713) 856-0877 / 817) 370-0685 / 214) 893-3741 / 972) 363-3970 / 214) 352-4989 / 972) 849.0750 / 512) 467-8100 / 972) 881-1915 / 469) 888-4169 / 972) 241-0550 / 214) 435-8460 / 281) 482-0060,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=7210+Caracara+Drive%2C+Houston%2C+TX+77040&z=16&iwloc=A&z=auto
시스트로닉스 시스템,"7210 Caracara Drive, Houston, TX 77040",713) 856-0877 / 817) 370-0685 / 214) 893-3741 / 972) 363-3970 / 214) 352-4989 / 972) 849.0750 / 512) 467-8100 / 972) 881-1915 / 469) 888-4169 / 972) 241-0550 / 214) 435-8460 / 281) 482-0060,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=7210+Caracara+Drive%2C+Houston%2C+TX+77040&z=16&iwloc=A&z=auto
시스트로닉스 시스템,"7210 Caracara Drive, Houston, TX 77040",713) 856-0877,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=7210+Caracara+Drive%2C+Houston%2C+TX+77040&z=16&iwloc=A&z=auto
Ume Sushi & Korean BBQ,"4750 Bryant Irvin Rd. #842, Fort Worth, TX 76132",817) 370-0685,https://www.facebook.com/Umesushiandkoreanbbq/
[email protected],"4750 Bryant Irvin Rd. #842, Fort Worth, TX 76132",817) 370-0685,https://www.facebook.com/Umesushiandkoreanbbq/
하모니 물리치료 (Harmony Physical Therapy),"870 Hebron Parkway #203 Lewisville, TX 75057",214) 893-3741 / 972) 363-3970,https://youtu.be/kq_EUKw58Fg
[email protected],"870 Hebron Parkway #203 Lewisville, TX 75057",214) 893-3741 / 972) 363-3970,https://youtu.be/kq_EUKw58Fg
미래부동산(Future Commercial Realty Advisory),"2560 Royal Ln. Suite 210, Dallas, TX 75229",214) 352-4989 / 972) 849.0750,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2560+Royal+Ln.+Suite+210%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
[email protected],"2560 Royal Ln. Suite 210, Dallas, TX 75229",214) 352-4989 / 972) 849.0750,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2560+Royal+Ln.+Suite+210%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
크리켓 버넷,"5905 Burnet Road, Austin, TX 78757",512) 467-8100,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=5905+Burnet+Road%2C+Austin%2C+TX+78757&z=16&iwloc=A&z=auto
국제음악학원,"3321 Premier Dr #A, Plano, TX 75023",972) 881-1915,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=3321+Premier+Dr+%23A%2C+Plano%2C+TX+75023&z=16&iwloc=A&z=auto
iheart Kolache (Frisco),"6851 Warren Pkwy #105, Frisco, TX 75034",469) 888-4169,http://iheartkolache.com/
"(Mon-Fri) 6:00am ~ 2:00pm, (Sat) 6:30am ~ 2:30pm","6851 Warren Pkwy #105, Frisco, TX 75034",469) 888-4169,http://iheartkolache.com/
필립 김 보험,"2828 Forest Ln. #1031, Dallas, TX 75234",972) 241-0550,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2828+Forest+Ln.+%231031%2C+Dallas%2C+TX+75234&z=16&iwloc=A&z=auto
리사 최 부동산,,214) 435-8460,http://www.naidizain.com
US 태권도,"301 West Edgewood, Friendswood, TX 77546",281) 482-0060,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=301+West+Edgewood%2C+Friendswood%2C+TX+77546&z=16&iwloc=A&z=auto
업소록,"10122 Long Point #100, Houston, TX 77043",713) 932-9600 / 972) 242-2424 / 469) 303-7000 / 281) 398-8868 / 512) 300-0972 / 972) 870-3913 / 972) 870-3900 / 713) 526-6888 / 972) 980-0231 / 281) 605-0790,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=10122+Long+Point+%23100%2C+Houston%2C+TX+77043&z=16&iwloc=A&z=auto
아주 보험,"10122 Long Point #100, Houston, TX 77043",713) 932-9600 / 972) 242-2424 / 469) 303-7000 / 281) 398-8868 / 512) 300-0972 / 972) 870-3913 / 972) 870-3900 / 713) 526-6888 / 972) 980-0231 / 281) 605-0790,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=10122+Long+Point+%23100%2C+Houston%2C+TX+77043&z=16&iwloc=A&z=auto
아주 보험,"10122 Long Point #100, Houston, TX 77043",713) 932-9600,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=10122+Long+Point+%23100%2C+Houston%2C+TX+77043&z=16&iwloc=A&z=auto
코코호두 (Cocohodo Walnut Pastry),"2625 Old Denton Rd #340, Carrollton, TX 75007",972) 242-2424,http://cocohodo.us
달라스 어린이 병원 (플레이노) - Children's Medical Center Plano,"7601 Preston Road, Plano, TX 75024",469) 303-7000,http://www.childrens.com
E Star 부페 (Katy),"20235 Katy Frwy. #E, Houston, TX 77450",281) 398-8868,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=20235+Katy+Frwy.+%23E%2C+Houston%2C+TX+77450&z=16&iwloc=A&z=auto
CNN 헤어살롱,"7020 Easy Wind Dr. #110, Austin, TX 78752",512) 300-0972,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=7020+Easy+Wind+Dr.+%23110%2C+Austin%2C+TX+78752&z=16&iwloc=A&z=auto
시온마켓 푸드코트 Zion Market Food Court,"2405 S.Stemmons Fwy. Lewisville, TX 75067",,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2405+S.Stemmons+Fwy.+Lewisville%2C+TX+75067&z=16&iwloc=A&z=auto
"Smisho Computer Systems, Inc","6363 N. State Highway 161 #600, Irving, TX 75038",972) 870-3913 / 972) 870-3900,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=6363+N.+State+Highway+161+%23600%2C+Irving%2C+TX+75038&z=16&iwloc=A&z=auto
scsusa.com,"6363 N. State Highway 161 #600, Irving, TX 75038",972) 870-3913 / 972) 870-3900,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=6363+N.+State+Highway+161+%23600%2C+Irving%2C+TX+75038&z=16&iwloc=A&z=auto
Maiko 스시,"2946 S. Shepherd, Houston, TX 77098",713) 526-6888,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2946+S.+Shepherd%2C+Houston%2C+TX+77098&z=16&iwloc=A&z=auto
Sun's Tailor (Dallas),"15615 Coit Rd., Dallas, TX 75248",972) 980-0231,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=15615+Coit+Rd.%2C+Dallas%2C+TX+75248&z=16&iwloc=A&z=auto
상공회,,281) 605-0790,
업소록,10858 Harry Hines Blvd # 300 Dallas TX 75220,972) 243-6881 / 281) 409-8800 / 512) 218-8083 / 512.342.1055 / 469) 906-3956 / 214) 854-8888 / 713) 785-6110 / 254) 200-2885 / 512) 832-6606 / 512) 832-6020 / 214) 287-9445 / 972) 484-0100,http://www.winnerwireless.com
Winner Wireless,10858 Harry Hines Blvd # 300 Dallas TX 75220,972) 243-6881 / 281) 409-8800 / 512) 218-8083 / 512.342.1055 / 469) 906-3956 / 214) 854-8888 / 713) 785-6110 / 254) 200-2885 / 512) 832-6606 / 512) 832-6020 / 214) 287-9445 / 972) 484-0100,http://www.winnerwireless.com
Winner Wireless,10858 Harry Hines Blvd # 300 Dallas TX 75220,972) 243-6881,http://www.winnerwireless.com
남부교회,"4740 Dacoma Street, Houston, TX 77092",281) 409-8800,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=4740+Dacoma+Street%2C+Houston%2C+TX+77092&z=16&iwloc=A&z=auto
리스 페인트 (Lee's Painting & Maintenance),"1011 Wilderness Path, Round Rock, TX 78665",512) 218-8083,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1011+Wilderness+Path%2C+Round+Rock%2C+TX+78665&z=16&iwloc=A&z=auto
어스틴 한인 공인회계사 / 연방세무사,,512.342.1055,https://www.Jaejinyangcpa.com
[email protected],,512.342.1055,https://www.Jaejinyangcpa.com
파트너 종합건축 & 부동산,,469) 906-3956 / 214) 854-8888,http://www.tx8949.com/
(Mon-Fri) 9:00am ~ 9:00pm,,469) 906-3956 / 214) 854-8888,http://www.tx8949.com/
주나 트레이딩,"7501 Harwin Dr. #102-A, Houston, TX 77036",713) 785-6110,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=7501+Harwin+Dr.+%23102-A%2C+Houston%2C+TX+77036&z=16&iwloc=A&z=auto
영한의원,"201 N. Gray St. #A, Killeen, TX 76541",254) 200-2885,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=201+N.+Gray+St.+%23A%2C+Killeen%2C+TX+76541&z=16&iwloc=A&z=auto
하나월드마켓,"1700 W. Parmer Ln. #100, Austin, TX 78727",512) 832-6606 / 512) 832-6020,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1700+W.+Parmer+Ln.+%23100%2C+Austin%2C+TX+78727&z=16&iwloc=A&z=auto
에바네쌍띠,"3737 N. O'connor Road, Irving, TX 75062",214) 287-9445,http://www.evanesentiusa.com
Silver Factory,"11538 Harry Hines Blvd. #D-5, Dallas, TX 75229",972) 484-0100,http://www.directsilverfactory.com
업소록,"2405 S. Stemmons Fwy, Lewisville, TX 75067 (시온마켓 푸드코트)",254) 681-6063 / 512.470.6689 / 281) 531-4425 / 281) 599-9277 / 254) 526-7347 / 214) 542-4423 / 800) 231-0856 / 512) 328-3333 / 713) 932-9280 / 832) 831-8655,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2405+S.+Stemmons+Fwy%2C+Lewisville%2C+TX+75067+%28%EC%8B%9C%EC%98%A8%EB%A7%88%EC%BC%93+%ED%91%B8%EB%93%9C%EC%BD%94%ED%8A%B8%29&z=16&iwloc=A&z=auto
한양대학교,"2405 S. Stemmons Fwy, Lewisville, TX 75067 (시온마켓 푸드코트)",254) 681-6063 / 512.470.6689 / 281) 531-4425 / 281) 599-9277 / 254) 526-7347 / 214) 542-4423 / 800) 231-0856 / 512) 328-3333 / 713) 932-9280 / 832) 831-8655,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2405+S.+Stemmons+Fwy%2C+Lewisville%2C+TX+75067+%28%EC%8B%9C%EC%98%A8%EB%A7%88%EC%BC%93+%ED%91%B8%EB%93%9C%EC%BD%94%ED%8A%B8%29&z=16&iwloc=A&z=auto
한양대학교,,254) 681-6063,
Gong Cha (공차),"2405 S. Stemmons Fwy, Lewisville, TX 75067 (시온마켓 푸드코트)",512.470.6689,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2405+S.+Stemmons+Fwy%2C+Lewisville%2C+TX+75067+%28%EC%8B%9C%EC%98%A8%EB%A7%88%EC%BC%93+%ED%91%B8%EB%93%9C%EC%BD%94%ED%8A%B8%29&z=16&iwloc=A&z=auto
휴스턴 참된 교회,"12211 Memorial Drive, Houston, TX 77024",281) 531-4425,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=12211+Memorial+Drive%2C+Houston%2C+TX+77024&z=16&iwloc=A&z=auto
JD토잉서비스,"2400 Blalock Rd. #K, Houston, TX 77080",281) 599-9277,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2400+Blalock+Rd.+%23K%2C+Houston%2C+TX+77080&z=16&iwloc=A&z=auto
오복정,"2815 S. Ft. Hood Road, Killeen, TX 76542",254) 526-7347,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2815+S.+Ft.+Hood+Road%2C+Killeen%2C+TX+76542&z=16&iwloc=A&z=auto
달라스 번역/공증,,214) 542-4423,
유나이티드 항공 (국제예약),,800) 231-0856,
이즈미 (IZUMI) 스시,"701 S. Capital of TX Hwy. E-550, Westlake Hill, TX 78746",512) 328-3333,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=701+S.+Capital+of+TX+Hwy.+E-550%2C+Westlake+Hill%2C+TX+78746&z=16&iwloc=A&z=auto
USA #2 리커스토어,"10022 Long Point #J, Houston, TX 77055",713) 932-9280,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=10022+Long+Point+%23J%2C+Houston%2C+TX+77055&z=16&iwloc=A&z=auto
한미 장학재단 남서부지부,"1800 West 26th St. #205, Houston, TX 77008",832) 831-8655,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1800+West+26th+St.+%23205%2C+Houston%2C+TX+77008&z=16&iwloc=A&z=auto
업소록,"9700 Harwin #210, Houston, TX 77036",713) 780-0021 / 469) 682-7058 / 469) 878-2951 / 469.900.8066 / 469.992.4705 / 214) 299-0455 / 214) 721-2096 / 832) 257-4744 / 713) 266-4499 / 405) 670-1006 / 713) 230-8484,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=9700+Harwin+%23210%2C+Houston%2C+TX+77036&z=16&iwloc=A&z=auto
BMT 트레이딩,"9700 Harwin #210, Houston, TX 77036",713) 780-0021 / 469) 682-7058 / 469) 878-2951 / 469.900.8066 / 469.992.4705 / 214) 299-0455 / 214) 721-2096 / 832) 257-4744 / 713) 266-4499 / 405) 670-1006 / 713) 230-8484,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=9700+Harwin+%23210%2C+Houston%2C+TX+77036&z=16&iwloc=A&z=auto
BMT 트레이딩,"9700 Harwin #210, Houston, TX 77036",713) 780-0021,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=9700+Harwin+%23210%2C+Houston%2C+TX+77036&z=16&iwloc=A&z=auto
Shilla Kim 부동산 (ebby),"1415 Legacy Dr. #100, Frisco, TX 75034",469) 682-7058,http://www.ebby.com
세탁기 & 건조기 중고수리판매,"2829 Webb Chaple Ext. #101, Dallas, TX 75220",469) 878-2951,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2829+Webb+Chaple+Ext.+%23101%2C+Dallas%2C+TX+75220&z=16&iwloc=A&z=auto
First Merchant Serviced (FMS),"2828 E. Trinity Mills Rd., Suite 150, Carrollton, TX 75006",469.900.8066 / 469.992.4705,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2828+E.+Trinity+Mills+Rd.%2C+Suite+150%2C+Carrollton%2C+TX+75006&z=16&iwloc=A&z=auto
[email protected],"2828 E. Trinity Mills Rd., Suite 150, Carrollton, TX 75006",469.900.8066 / 469.992.4705,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2828+E.+Trinity+Mills+Rd.%2C+Suite+150%2C+Carrollton%2C+TX+75006&z=16&iwloc=A&z=auto
한미 통역번역 서비스,,214) 299-0455,
피터송 부동산,"11700 Luna Road, Farmers Branch, TX 75234",214) 721-2096,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=11700+Luna+Road%2C+Farmers+Branch%2C+TX+75234&z=16&iwloc=A&z=auto
고려대학교 휴스턴 동문회,,832) 257-4744,
안명선 보험,"3300 S. Gessner #245, Houston, TX 77063",713) 266-4499,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=3300+S.+Gessner+%23245%2C+Houston%2C+TX+77063&z=16&iwloc=A&z=auto
나들목 한의원,"4821 SE 29th Street, Del City, OK 73115",405) 670-1006,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=4821+SE+29th+Street%2C+Del+City%2C+OK+73115&z=16&iwloc=A&z=auto
미소야,"1302 Blalock Road, Houston, TX 77055",713) 230-8484,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1302+Blalock+Road%2C+Houston%2C+TX+77055&z=16&iwloc=A&z=auto
업소록,"13610 E. 24th Street, Tulsa, OK 74134",214) 381-9571 / 918) 437-3619 / 214) 688-1464 / 469) 314-4955 / 469) 774-2942 / 713) 465-6699 / 469.735.6419 / 512) 258-7373 / 713) 828-1664 / 972) 390-1039,https://www.jackwhitbypiano.com
Jack Whitby Piano,"13610 E. 24th Street, Tulsa, OK 74134",214) 381-9571 / 918) 437-3619 / 214) 688-1464 / 469) 314-4955 / 469) 774-2942 / 713) 465-6699 / 469.735.6419 / 512) 258-7373 / 713) 828-1664 / 972) 390-1039,https://www.jackwhitbypiano.com
Jack Whitby Piano,,214) 381-9571,https://www.jackwhitbypiano.com
[email protected],,214) 381-9571,https://www.jackwhitbypiano.com
털사 한인제일침례교회,"13610 E. 24th Street, Tulsa, OK 74134",918) 437-3619,http://www.tulsafirstkoreanchurch.org/tulsafirstkoreanchurch/index.php
[email protected],"13610 E. 24th Street, Tulsa, OK 74134",918) 437-3619,http://www.tulsafirstkoreanchurch.org/tulsafirstkoreanchurch/index.php
노아 그래픽스 (Noah Graphics),"11289 N. Stemmons Fwy., Dallas, TX 75229",214) 688-1464,http://www.noahgraphy.com
(Mon-Sat) 9:00am ~ 6:00pm,"11289 N. Stemmons Fwy., Dallas, TX 75229",214) 688-1464,http://www.noahgraphy.com
원 뉴멘 교회,"3405 Custer Rd. #300, Plano, TX 75023",469) 314-4955,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=3405+Custer+Rd.+%23300%2C+Plano%2C+TX+75023&z=16&iwloc=A&z=auto
신용하 웰빙 클리닉,"1060 W. Frankford Rd. #110, Carrollton, TX 75007",469) 774-2942,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1060+W.+Frankford+Rd.+%23110%2C+Carrollton%2C+TX+75007&z=16&iwloc=A&z=auto
CMC 카 케어,"8500 Long Point Road, Houston, TX 77055",713) 465-6699,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=8500+Long+Point+Road%2C+Houston%2C+TX+77055&z=16&iwloc=A&z=auto
(사)한국 전통 춤 협회,"11500 N Stemmons Fwy #186, Dallas, Texas 75229, United States",469.735.6419,https://www.dallaskoreandance.org/services/profile
[email protected],"11500 N Stemmons Fwy #186, Dallas, Texas 75229, United States",469.735.6419,https://www.dallaskoreandance.org/services/profile
세계무술원,"13584 Pond Spring Road, Austin, TX 78729",512) 258-7373,http://www.musoolwon.com
휴스턴 늘 푸른 교회,"1820 Laverne Street, Houston, TX 77080",713) 828-1664,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1820+Laverne+Street%2C+Houston%2C+TX+77080&z=16&iwloc=A&z=auto
Ridgeview Ranch Golf Course,"2701 Ridgeview Drive, Plano, TX 75025",972) 390-1039,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2701+Ridgeview+Drive%2C+Plano%2C+TX+75025&z=16&iwloc=A&z=auto
ridgeviewgc.com,"2701 Ridgeview Drive, Plano, TX 75025",972) 390-1039,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2701+Ridgeview+Drive%2C+Plano%2C+TX+75025&z=16&iwloc=A&z=auto
업소록,"400 N. Greenville Ave. #27, Richardson, TX 75081",972) 348-3488 / 713) 466-4380 / 214-909-5199 / 972) 455-9099 / 915.433.1878 / 817) 749-0300 / 972) 241-0110 / 972) 241-1160 / 281) 716-0870 / 832) 643-7954 / 281) 494-8188 / 713) 973-9500,https://afnb.com
아메리칸 제일은행 (Richardson),"400 N. Greenville Ave. #27, Richardson, TX 75081",972) 348-3488 / 713) 466-4380 / 214-909-5199 / 972) 455-9099 / 915.433.1878 / 817) 749-0300 / 972) 241-0110 / 972) 241-1160 / 281) 716-0870 / 832) 643-7954 / 281) 494-8188 / 713) 973-9500,https://afnb.com
아메리칸 제일은행 (Richardson),"400 N. Greenville Ave. #27, Richardson, TX 75081",972) 348-3488,https://afnb.com
"(Mon-Thu) 9:00am ~ 5:00pm, (Fri) 9:00am ~ 5:30pm, (Sat) 9:00am ~ 1:00pm","400 N. Greenville Ave. #27, Richardson, TX 75081",972) 348-3488,https://afnb.com
저지 빌리지 플로리스트,"5805 Chimney Rock Ste C, Houston, TX 77081",713) 466-4380,http://www.jvflorist.com
노던베이 우먼스 헬스 센터&스파 Northern Bay Women's Health Center & Spa,"211 TX-121- #130, Lewisville, TX 75067",214-909-5199,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=211+TX-121-+%23130%2C+Lewisville%2C+TX+75067&z=16&iwloc=A&z=auto
AXA Advisors LLC,"12377 Merit Dr. #1500, Dallas, TX 75251",972) 455-9099,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=12377+Merit+Dr.+%231500%2C+Dallas%2C+TX+75251&z=16&iwloc=A&z=auto
미주 한인회 중남부 연합회,,915.433.1878,
Shogun Hibachi & Sushi (Southlake),"2970 South Lake Boulevard, Southlake, TX 76092",817) 749-0300,https://www.shogunsouthlake.com
"Sunrise Supply, LLC","2425 Arbuckle Ct., Dallas, TX 75229",972) 241-0110 / 972) 241-1160,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2425+Arbuckle+Ct.%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
(Mon-Fri) 8:00am ~4:00pm,"2425 Arbuckle Ct., Dallas, TX 75229",972) 241-0110 / 972) 241-1160,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2425+Arbuckle+Ct.%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
Houston Youth KorUs,"1809 Hollister St., Houston, TX 77080",281) 716-0870 / 832) 643-7954,http://www.houstonyouthkorus.com/wp4decibel/
[email protected],"1809 Hollister St., Houston, TX 77080",281) 716-0870 / 832) 643-7954,http://www.houstonyouthkorus.com/wp4decibel/
